ID;id_inspection;id_question;id_answer;SCORE
11036;778;3;9;10
11037;778;4;14;20
11038;778;5;17;10
11039;778;6;21;9
11040;778;7;26;10
11041;778;8;30;20
11042;778;9;33;8
11043;779;1;1;12
11044;779;10;38;16
11045;779;11;41;6
11046;779;2;5;12
11047;779;3;9;10
11048;779;4;14;20
11049;779;5;17;10
11050;779;6;21;9
11051;779;7;26;10
11052;779;8;30;20
11053;779;9;33;8
11054;780;1;1;12
11055;780;10;38;16
11056;780;11;41;6
11057;780;2;5;12
11058;780;3;9;10
11059;780;4;14;20
11060;780;5;17;10
11061;780;6;21;9
11062;780;7;26;10
11063;780;8;30;20
11064;780;9;33;8
11065;781;1;1;12
11066;781;10;39;24
11067;781;11;41;6
11068;781;2;5;12
11069;781;3;9;10
11070;781;4;14;20
11071;781;5;17;10
11072;781;6;21;9
11073;781;7;26;10
11074;781;8;30;20
11075;781;9;33;8
11076;782;1;4;48
11077;782;10;40;32
11078;782;11;44;24
11079;782;2;7;36
11080;782;3;12;40
11081;782;4;16;40
11082;782;5;19;30
11083;782;6;24;36
11084;782;7;28;20
11085;782;8;32;40
11086;782;9;36;32
11087;783;1;3;36
11088;783;10;40;32
11089;783;11;44;24
11090;783;2;7;36
11091;783;3;12;40
11092;783;4;16;40
11093;783;5;19;30
11094;783;6;24;36
11095;783;7;28;20
11096;783;8;32;40
11097;783;9;36;32
11098;784;1;4;48
11099;784;10;39;24
11100;784;11;44;24
11101;784;2;6;24
11102;784;3;10;20
11103;784;4;16;40
11104;784;5;19;30
11105;784;6;24;36
11106;784;7;28;20
11107;784;8;31;30
11108;784;9;34;16
11109;785;1;4;48
11110;785;10;39;24
11111;785;11;44;24
11112;785;2;8;48
11113;785;3;12;40
11114;785;4;15;30
11115;785;5;20;40
11116;785;6;24;36
11117;785;7;28;20
11118;785;8;32;40
11119;785;9;34;16
11120;786;1;2;24
11121;786;10;39;24
11122;786;11;44;24
11123;786;2;7;36
11124;786;3;10;20
11125;786;4;16;40
11126;786;5;18;20
11127;786;6;24;36
11128;786;7;28;20
11129;786;8;32;40
11130;786;9;34;16
11131;787;1;4;48
11132;787;10;37;8
11133;787;11;44;24
11134;787;2;7;36
11135;787;3;11;30
11136;787;4;16;40
11137;787;5;20;40
11138;787;6;24;36
11139;787;7;26;10
11140;787;8;31;30
11141;787;9;33;8
11142;788;1;2;24
11143;788;10;39;24
11144;788;11;43;18
11145;788;2;6;24
11146;788;3;11;30
11147;788;4;16;40
11148;788;5;18;20
11149;788;6;22;18
11150;788;7;26;10
11151;788;8;31;30
11152;788;9;33;8
11153;789;1;4;48
11154;789;10;37;8
11155;789;11;42;12
11156;789;2;8;48
11157;789;3;9;10
11158;789;4;16;40
11159;789;5;17;10
11160;789;6;24;36
11161;789;7;28;20
11162;789;8;32;40
11163;789;9;36;32
11164;790;1;3;36
11165;790;10;39;24
11166;790;11;42;12
11167;790;2;7;36
11168;790;3;11;30
11169;790;4;15;30
11170;790;5;18;20
11171;790;6;22;18
11172;790;7;27;15
11173;790;8;31;30
11174;790;9;34;16
11175;791;1;3;36
11176;791;10;40;32
11177;791;11;43;18
11178;791;2;8;48
11179;791;3;12;40
11180;791;4;16;40
11181;791;5;19;30
11182;791;6;21;9
11183;791;7;27;15
11184;791;8;31;30
11185;791;9;33;8
11186;792;1;2;24
11187;792;10;38;16
11188;792;11;43;18
11189;792;2;7;36
11190;792;3;11;30
11191;792;4;14;20
11192;792;5;18;20
11193;792;6;22;18
11194;792;7;27;15
11195;792;8;30;20
11196;792;9;33;8
11197;793;1;4;48
11198;793;10;40;32
11199;793;11;44;24
11200;793;2;8;48
11201;793;3;12;40
11202;793;4;16;40
11203;793;5;20;40
11204;793;6;22;18
11205;793;7;28;20
11206;793;8;32;40
11207;793;9;36;32
11208;794;1;3;36
11209;794;10;39;24
11210;794;11;44;24
11211;794;2;7;36
11212;794;3;11;30
11213;794;4;15;30
11214;794;5;19;30
11215;794;6;23;27
11216;794;7;26;10
11217;794;8;32;40
11218;794;9;36;32
11219;795;1;3;36
11220;795;10;39;24
11221;795;11;44;24
11222;795;2;8;48
11223;795;3;11;30
11224;795;4;16;40
11225;795;5;19;30
11226;795;6;24;36
11227;795;7;28;20
11228;795;8;31;30
11229;795;9;36;32
11230;796;1;3;36
11231;796;10;39;24
11232;796;11;44;24
11233;796;2;8;48
11234;796;3;11;30
11235;796;4;15;30
11236;796;5;19;30
11237;796;6;23;27
11238;796;7;28;20
11239;796;8;31;30
11240;796;9;36;32
11241;797;1;2;24
11242;797;10;39;24
11243;797;11;44;24
11244;797;2;7;36
11245;797;3;11;30
11246;797;4;15;30
11247;797;5;18;20
11248;797;6;24;36
11249;797;7;27;15
11250;797;8;32;40
11251;797;9;36;32
11252;798;1;1;12
11253;798;10;38;16
11254;798;11;41;6
11255;798;2;5;12
11256;798;3;9;10
11257;798;4;14;20
11258;798;5;17;10
11259;798;6;21;9
11260;798;7;26;10
11261;798;8;30;20
11262;798;9;33;8
11263;799;1;1;12
11264;799;10;38;16
11265;799;11;41;6
11266;799;2;5;12
11267;799;3;9;10
11268;799;4;14;20
11269;799;5;17;10
11270;799;6;21;9
11271;799;7;26;10
11272;799;8;30;20
11273;799;9;33;8
11274;800;1;4;48
11275;800;10;39;24
11276;800;11;44;24
11277;800;2;7;36
11278;800;3;11;30
11279;800;4;16;40
11280;800;5;19;30
11281;800;6;24;36
11282;800;7;28;20
11283;800;8;31;30
11284;800;9;34;16
11285;801;1;3;36
11286;801;10;40;32
11287;801;11;43;18
11288;801;2;8;48
11289;801;3;11;30
11290;801;4;16;40
11291;801;5;19;30
11292;801;6;24;36
11293;801;7;28;20
11294;801;8;32;40
11295;801;9;36;32
11296;802;1;4;48
11297;802;10;38;16
11298;802;11;44;24
11299;802;2;7;36
11300;802;3;11;30
11301;802;4;16;40
11302;802;5;20;40
11303;802;6;24;36
11304;802;7;27;15
11305;802;8;32;40
11306;802;9;34;16
11307;803;1;3;36
11308;803;10;40;32
11309;803;11;44;24
11310;803;2;8;48
11311;803;3;12;40
11312;803;4;16;40
11313;803;5;18;20
11314;803;6;21;9
11315;803;7;28;20
11316;803;8;32;40
11317;803;9;33;8
11318;804;1;3;36
11319;804;10;40;32
11320;804;11;44;24
11321;804;2;8;48
11322;804;3;12;40
11323;804;4;16;40
11324;804;5;19;30
11325;804;6;24;36
11326;804;7;28;20
11327;804;8;32;40
11328;804;9;36;32
11329;805;1;4;48
11330;805;10;40;32
11331;805;11;44;24
11332;805;2;8;48
11333;805;3;10;20
11334;805;4;16;40
11335;805;5;19;30
11336;805;6;24;36
11337;805;7;28;20
11338;805;8;32;40
11339;805;9;36;32
11340;806;1;2;24
11341;806;10;38;16
11342;806;11;42;12
11343;806;2;7;36
11344;806;3;11;30
11345;806;4;13;10
11346;806;5;19;30
11347;806;6;21;9
11348;806;7;26;10
11349;806;8;30;20
11350;806;9;33;8
11351;807;1;4;48
11352;807;10;39;24
11353;807;11;43;18
11354;807;2;8;48
11355;807;3;12;40
11356;807;4;15;30
11357;807;5;19;30
11358;807;6;21;9
11359;807;7;27;15
11360;807;8;31;30
11361;807;9;33;8
11362;808;1;4;48
11363;808;10;37;8
11364;808;11;41;6
11365;808;2;8;48
11366;808;3;9;10
11367;808;4;16;40
11368;808;5;17;10
11369;808;6;23;27
11370;808;7;25;5
11371;808;8;32;40
11372;808;9;36;32
11373;809;1;2;24
11374;809;10;40;32
11375;809;11;44;24
11376;809;2;8;48
11377;809;3;12;40
11378;809;4;16;40
11379;809;5;20;40
11380;809;6;22;18
11381;809;7;28;20
11382;809;8;32;40
11383;809;9;36;32
11384;810;1;2;24
11385;810;10;38;16
11386;810;11;43;18
11387;810;2;6;24
11388;810;3;11;30
11389;810;4;14;20
11390;810;5;18;20
11391;810;6;22;18
11392;810;7;26;10
11393;810;8;31;30
11394;810;9;33;8
11395;811;1;2;24
11396;811;10;39;24
11397;811;11;43;18
11398;811;2;6;24
11399;811;3;11;30
11400;811;4;15;30
11401;811;5;19;30
11402;811;6;22;18
11403;811;7;27;15
11404;811;8;30;20
11405;811;9;35;24
11406;812;1;4;48
11407;812;10;40;32
11408;812;11;43;18
11409;812;2;7;36
11410;812;3;12;40
11411;812;4;16;40
11412;812;5;20;40
11413;812;6;24;36
11414;812;7;28;20
11415;812;8;32;40
11416;812;9;36;32
11417;813;1;3;36
11418;813;10;40;32
11419;813;11;44;24
11420;813;2;5;12
11421;813;3;12;40
11422;813;4;16;40
11423;813;5;18;20
11424;813;6;24;36
11425;813;7;28;20
11426;813;8;32;40
11427;813;9;35;24
11428;814;1;3;36
11429;814;10;40;32
11430;814;11;44;24
11431;814;2;7;36
11432;814;3;12;40
11433;814;4;15;30
11434;814;5;19;30
11435;814;6;24;36
11436;814;7;27;15
11437;814;8;31;30
11438;814;9;36;32
11439;815;1;3;36
11440;815;10;40;32
11441;815;11;44;24
11442;815;2;7;36
11443;815;3;12;40
11444;815;4;15;30
11445;815;5;20;40
11446;815;6;24;36
11447;815;7;27;15
11448;815;8;32;40
11449;815;9;36;32
11450;816;1;3;36
11451;816;10;39;24
11452;816;11;44;24
11453;816;2;8;48
11454;816;3;11;30
11455;816;4;15;30
11456;816;5;19;30
11457;816;6;23;27
11458;816;7;28;20
11459;816;8;32;40
11460;816;9;36;32
11461;817;1;4;48
11462;817;10;39;24
11463;817;11;43;18
11464;817;2;7;36
11465;817;3;11;30
11466;817;4;15;30
11467;817;5;19;30
11468;817;6;24;36
11469;817;7;28;20
11470;817;8;31;30
11471;817;9;35;24
11472;818;1;4;48
11473;818;10;37;8
11474;818;11;44;24
11475;818;2;7;36
11476;818;3;11;30
11477;818;4;16;40
11478;818;5;20;40
11479;818;6;24;36
11480;818;7;27;15
11481;818;8;32;40
11482;818;9;33;8
11483;819;1;2;24
11484;819;10;37;8
11485;819;11;44;24
11486;819;2;7;36
11487;819;3;11;30
11488;819;4;16;40
11489;819;5;19;30
11490;819;6;24;36
11491;819;7;27;15
11492;819;8;32;40
11493;819;9;33;8
11494;820;1;4;48
11495;820;10;40;32
11496;820;11;44;24
11497;820;2;8;48
11498;820;3;11;30
11499;820;4;16;40
11500;820;5;19;30
11501;820;6;24;36
11502;820;7;28;20
11503;820;8;32;40
11504;820;9;36;32
11505;821;1;4;48
11506;821;10;40;32
11507;821;11;44;24
11508;821;2;8;48
11509;821;3;12;40
11510;821;4;16;40
11511;821;5;17;10
11512;821;6;22;18
11513;821;7;28;20
11514;821;8;32;40
11515;821;9;36;32
11516;822;1;2;24
11517;822;10;40;32
11518;822;11;43;18
11519;822;2;8;48
11520;822;3;11;30
11521;822;4;16;40
11522;822;5;20;40
11523;822;6;23;27
11524;822;7;28;20
11525;822;8;32;40
11526;822;9;36;32
11527;823;1;2;24
11528;823;10;38;16
11529;823;11;42;12
11530;823;2;7;36
11531;823;3;11;30
11532;823;4;13;10
11533;823;5;19;30
11534;823;6;21;9
11535;823;7;26;10
11536;823;8;30;20
11537;823;9;33;8
11538;824;1;3;36
11539;824;10;40;32
11540;824;11;44;24
11541;824;2;8;48
11542;824;3;12;40
11543;824;4;15;30
11544;824;5;19;30
11545;824;6;24;36
11546;824;7;28;20
11547;824;8;32;40
11548;824;9;36;32
11549;825;1;4;48
11550;825;10;39;24
11551;825;11;44;24
11552;825;2;8;48
11553;825;3;11;30
11554;825;4;15;30
11555;825;5;19;30
11556;825;6;24;36
11557;825;7;28;20
11558;825;8;32;40
11559;825;9;36;32
11560;826;1;4;48
11561;826;10;39;24
11562;826;11;44;24
11563;826;2;7;36
11564;826;3;11;30
11565;826;4;15;30
11566;826;5;19;30
11567;826;6;24;36
11568;826;7;27;15
11569;826;8;32;40
11570;826;9;36;32
11571;827;1;3;36
11572;827;10;40;32
11573;827;11;44;24
11574;827;2;7;36
11575;827;3;11;30
11576;827;4;16;40
11577;827;5;19;30
11578;827;6;24;36
11579;827;7;28;20
11580;827;8;32;40
11581;827;9;36;32
11582;828;1;2;24
11583;828;10;39;24
11584;828;11;44;24
11585;828;2;7;36
11586;828;3;10;20
11587;828;4;16;40
11588;828;5;19;30
11589;828;6;24;36
11590;828;7;28;20
11591;828;8;31;30
11592;828;9;35;24
11593;829;1;4;48
11594;829;10;40;32
11595;829;11;44;24
11596;829;2;7;36
11597;829;3;12;40
11598;829;4;16;40
11599;829;5;20;40
11600;829;6;24;36
11601;829;7;28;20
11602;829;8;32;40
11603;829;9;36;32
11604;830;1;3;36
11605;830;10;37;8
11606;830;11;44;24
11607;830;2;7;36
11608;830;3;11;30
11609;830;4;16;40
11610;830;5;20;40
11611;830;6;24;36
11612;830;7;27;15
11613;830;8;32;40
11614;830;9;33;8
11615;831;1;4;48
11616;831;10;37;8
11617;831;11;42;12
11618;831;2;8;48
11619;831;3;9;10
11620;831;4;14;20
11621;831;5;17;10
11622;831;6;24;36
11623;831;7;27;15
11624;831;8;31;30
11625;831;9;35;24
11626;832;1;4;48
11627;832;10;40;32
11628;832;11;44;24
11629;832;2;8;48
11630;832;3;12;40
11631;832;4;16;40
11632;832;5;20;40
11633;832;6;22;18
11634;832;7;28;20
11635;832;8;32;40
11636;832;9;36;32
11637;833;1;2;24
11638;833;10;38;16
11639;833;11;42;12
11640;833;2;7;36
11641;833;3;11;30
11642;833;4;14;20
11643;833;5;19;30
11644;833;6;21;9
11645;833;7;27;15
11646;833;8;30;20
11647;833;9;33;8
11648;834;1;2;24
11649;834;10;38;16
11650;834;11;44;24
11651;834;2;6;24
11652;834;3;11;30
11653;834;4;15;30
11654;834;5;18;20
11655;834;6;21;9
11656;834;7;26;10
11657;834;8;30;20
11658;834;9;33;8
11659;835;1;4;48
11660;835;10;40;32
11661;835;11;41;6
11662;835;2;8;48
11663;835;3;12;40
11664;835;4;16;40
11665;835;5;19;30
11666;835;6;24;36
11667;835;7;28;20
11668;835;8;32;40
11669;835;9;36;32
11670;836;1;2;24
11671;836;10;40;32
11672;836;11;43;18
11673;836;2;7;36
11674;836;3;12;40
11675;836;4;16;40
11676;836;5;19;30
11677;836;6;24;36
11678;836;7;28;20
11679;836;8;32;40
11680;836;9;35;24
11681;837;1;2;24
11682;837;10;40;32
11683;837;11;44;24
11684;837;2;5;12
11685;837;3;9;10
11686;837;4;16;40
11687;837;5;20;40
11688;837;6;24;36
11689;837;7;28;20
11690;837;8;32;40
11691;837;9;35;24
11692;838;1;4;48
11693;838;10;40;32
11694;838;11;44;24
11695;838;2;7;36
11696;838;3;12;40
11697;838;4;16;40
11698;838;5;19;30
11699;838;6;24;36
11700;838;7;28;20
11701;838;8;32;40
11702;838;9;36;32
11703;839;1;3;36
11704;839;10;40;32
11705;839;11;44;24
11706;839;2;7;36
11707;839;3;12;40
11708;839;4;16;40
11709;839;5;19;30
11710;839;6;24;36
11711;839;7;28;20
11712;839;8;32;40
11713;839;9;36;32
11714;840;1;3;36
11715;840;10;40;32
11716;840;11;44;24
11717;840;2;7;36
11718;840;3;12;40
11719;840;4;14;20
11720;840;5;19;30
11721;840;6;24;36
11722;840;7;28;20
11723;840;8;32;40
11724;840;9;36;32
11725;841;1;2;24
11726;841;10;38;16
11727;841;11;42;12
11728;841;2;7;36
11729;841;3;11;30
11730;841;4;14;20
11731;841;5;19;30
11732;841;6;21;9
11733;841;7;26;10
11734;841;8;30;20
11735;841;9;33;8
11736;842;1;1;12
11737;842;10;37;8
11738;842;11;44;24
11739;842;2;5;12
11740;842;3;10;20
11741;842;4;14;20
11742;842;5;17;10
11743;842;6;24;36
11744;842;7;27;15
11745;842;8;32;40
11746;842;9;36;32
11747;843;1;2;24
11748;843;10;38;16
11749;843;11;43;18
11750;843;2;6;24
11751;843;3;10;20
11752;843;4;15;30
11753;843;5;17;10
11754;843;6;22;18
11755;843;7;27;15
11756;843;8;30;20
11757;843;9;33;8
11758;844;1;3;36
11759;844;10;40;32
11760;844;11;44;24
11761;844;2;7;36
11762;844;3;11;30
11763;844;4;15;30
11764;844;5;20;40
11765;844;6;24;36
11766;844;7;27;15
11767;844;8;32;40
11768;844;9;36;32
11769;845;1;3;36
11770;845;10;39;24
11771;845;11;44;24
11772;845;2;7;36
11773;845;3;11;30
11774;845;4;15;30
11775;845;5;20;40
11776;845;6;23;27
11777;845;7;27;15
11778;845;8;32;40
11779;845;9;36;32
11780;846;1;3;36
11781;846;10;39;24
11782;846;11;44;24
11783;846;2;6;24
11784;846;3;10;20
11785;846;4;16;40
11786;846;5;19;30
11787;846;6;24;36
11788;846;7;27;15
11789;846;8;32;40
11790;846;9;35;24
11791;847;1;4;48
11792;847;10;37;8
11793;847;11;44;24
11794;847;2;5;12
11795;847;3;11;30
11796;847;4;16;40
11797;847;5;17;10
11798;847;6;24;36
11799;847;7;28;20
11800;847;8;32;40
11801;847;9;36;32
11802;848;1;2;24
11803;848;10;38;16
11804;848;11;42;12
11805;848;2;7;36
11806;848;3;11;30
11807;848;4;14;20
11808;848;5;19;30
11809;848;6;21;9
11810;848;7;26;10
11811;848;8;30;20
11812;848;9;33;8
11813;849;1;3;36
11814;849;10;39;24
11815;849;11;44;24
11816;849;2;8;48
11817;849;3;12;40
11818;849;4;16;40
11819;849;5;19;30
11820;849;6;21;9
11821;849;7;28;20
11822;849;8;31;30
11823;849;9;33;8
11824;850;1;3;36
11825;850;10;40;32
11826;850;11;44;24
11827;850;2;8;48
11828;850;3;12;40
11829;850;4;16;40
11830;850;5;20;40
11831;850;6;22;18
11832;850;7;28;20
11833;850;8;32;40
11834;850;9;36;32
11835;851;1;4;48
11836;851;10;40;32
11837;851;11;44;24
11838;851;2;8;48
11839;851;3;12;40
11840;851;4;16;40
11841;851;5;20;40
11842;851;6;22;18
11843;851;7;28;20
11844;851;8;32;40
11845;851;9;36;32
11846;852;1;3;36
11847;852;10;39;24
11848;852;11;44;24
11849;852;2;7;36
11850;852;3;12;40
11851;852;4;15;30
11852;852;5;20;40
11853;852;6;24;36
11854;852;7;27;15
11855;852;8;32;40
11856;852;9;36;32
11857;853;1;3;36
11858;853;10;39;24
11859;853;11;44;24
11860;853;2;8;48
11861;853;3;11;30
11862;853;4;15;30
11863;853;5;20;40
11864;853;6;24;36
11865;853;7;27;15
11866;853;8;32;40
11867;853;9;36;32
11868;854;1;3;36
11869;854;10;39;24
11870;854;11;44;24
11871;854;2;7;36
11872;854;3;12;40
11873;854;4;15;30
11874;854;5;19;30
11875;854;6;23;27
11876;854;7;27;15
11877;854;8;31;30
11878;854;9;36;32
11879;855;1;3;36
11880;855;10;40;32
11881;855;11;44;24
11882;855;2;8;48
11883;855;3;12;40
11884;855;4;16;40
11885;855;5;20;40
11886;855;6;24;36
11887;855;7;28;20
11888;855;8;32;40
11889;855;9;36;32
11890;856;1;3;36
11891;856;10;40;32
11892;856;11;44;24
11893;856;2;8;48
11894;856;3;12;40
11895;856;4;16;40
11896;856;5;19;30
11897;856;6;24;36
11898;856;7;28;20
11899;856;8;32;40
11900;856;9;35;24
11901;857;1;3;36
11902;857;10;39;24
11903;857;11;44;24
11904;857;2;8;48
11905;857;3;11;30
11906;857;4;16;40
11907;857;5;20;40
11908;857;6;24;36
11909;857;7;28;20
11910;857;8;32;40
11911;857;9;34;16
11912;858;1;4;48
11913;858;10;37;8
11914;858;11;44;24
11915;858;2;7;36
11916;858;3;11;30
11917;858;4;16;40
11918;858;5;20;40
11919;858;6;24;36
11920;858;7;27;15
11921;858;8;31;30
11922;858;9;33;8
11923;859;1;4;48
11924;859;10;40;32
11925;859;11;44;24
11926;859;2;8;48
11927;859;3;12;40
11928;859;4;16;40
11929;859;5;20;40
11930;859;6;22;18
11931;859;7;28;20
11932;859;8;32;40
11933;859;9;36;32
11934;860;1;4;48
11935;860;10;40;32
11936;860;11;44;24
11937;860;2;6;24
11938;860;3;11;30
11939;860;4;16;40
11940;860;5;19;30
11941;860;6;24;36
11942;860;7;27;15
11943;860;8;32;40
11944;860;9;36;32
11945;861;1;2;24
11946;861;10;38;16
11947;861;11;41;6
11948;861;2;7;36
11949;861;3;10;20
11950;861;4;14;20
11951;861;5;18;20
11952;861;6;21;9
11953;861;7;26;10
11954;861;8;30;20
11955;861;9;33;8
11956;862;1;2;24
11957;862;10;38;16
11958;862;11;44;24
11959;862;2;6;24
11960;862;3;12;40
11961;862;4;15;30
11962;862;5;19;30
11963;862;6;23;27
11964;862;7;28;20
11965;862;8;32;40
11966;862;9;33;8
11967;863;1;1;12
11968;863;10;40;32
11969;863;11;44;24
11970;863;2;8;48
11971;863;3;9;10
11972;863;4;14;20
11973;863;5;20;40
11974;863;6;24;36
11975;863;7;25;5
11976;863;8;32;40
11977;863;9;35;24
11978;864;1;3;36
11979;864;10;40;32
11980;864;11;43;18
11981;864;2;8;48
11982;864;3;12;40
11983;864;4;15;30
11984;864;5;19;30
11985;864;6;21;9
11986;864;7;28;20
11987;864;8;31;30
11988;864;9;33;8
11989;865;1;2;24
11990;865;10;38;16
11991;865;11;43;18
11992;865;2;6;24
11993;865;3;11;30
11994;865;4;15;30
11995;865;5;18;20
11996;865;6;21;9
11997;865;7;25;5
11998;865;8;31;30
11999;865;9;34;16
12000;866;1;3;36
12001;866;10;39;24
12002;866;11;43;18
12003;866;2;7;36
12004;866;3;11;30
12005;866;4;15;30
12006;866;5;19;30
12007;866;6;22;18
12008;866;7;27;15
12009;866;8;30;20
12010;866;9;35;24
12011;867;1;3;36
12012;867;10;40;32
12013;867;11;44;24
12014;867;2;7;36
12015;867;3;12;40
12016;867;4;16;40
12017;867;5;18;20
12018;867;6;24;36
12019;867;7;28;20
12020;867;8;32;40
12021;867;9;36;32
12022;868;1;2;24
12023;868;10;39;24
12024;868;11;43;18
12025;868;2;8;48
12026;868;3;11;30
12027;868;4;15;30
12028;868;5;18;20
12029;868;6;24;36
12030;868;7;26;10
12031;868;8;32;40
12032;868;9;36;32
12033;869;1;3;36
12034;869;10;39;24
12035;869;11;44;24
12036;869;2;7;36
12037;869;3;12;40
12038;869;4;15;30
12039;869;5;20;40
12040;869;6;24;36
12041;869;7;27;15
12042;869;8;32;40
12043;869;9;36;32
12044;870;1;4;48
12045;870;10;39;24
12046;870;11;44;24
12047;870;2;8;48
12048;870;3;11;30
12049;870;4;16;40
12050;870;5;19;30
12051;870;6;24;36
12052;870;7;28;20
12053;870;8;32;40
12054;870;9;36;32
12055;871;1;3;36
12056;871;10;40;32
12057;871;11;44;24
12058;871;2;7;36
12059;871;3;12;40
12060;871;4;16;40
12061;871;5;19;30
12062;871;6;24;36
12063;871;7;27;15
12064;871;8;32;40
12065;871;9;36;32
12066;872;1;3;36
12067;872;10;39;24
12068;872;11;44;24
12069;872;2;6;24
12070;872;3;11;30
12071;872;4;16;40
12072;872;5;19;30
12073;872;6;24;36
12074;872;7;27;15
12075;872;8;31;30
12076;872;9;36;32
12077;873;1;3;36
12078;873;10;38;16
12079;873;11;44;24
12080;873;2;7;36
12081;873;3;12;40
12082;873;4;16;40
12083;873;5;20;40
12084;873;6;24;36
12085;873;7;27;15
12086;873;8;32;40
12087;873;9;33;8
12088;874;1;3;36
12089;874;10;39;24
12090;874;11;43;18
12091;874;2;8;48
12092;874;3;12;40
12093;874;4;16;40
12094;874;5;19;30
12095;874;6;24;36
12096;874;7;27;15
12097;874;8;31;30
12098;874;9;34;16
12099;875;1;2;24
12100;875;10;40;32
12101;875;11;44;24
12102;875;2;7;36
12103;875;3;12;40
12104;875;4;16;40
12105;875;5;19;30
12106;875;6;23;27
12107;875;7;27;15
12108;875;8;31;30
12109;875;9;35;24
12110;876;1;3;36
12111;876;10;40;32
12112;876;11;44;24
12113;876;2;7;36
12114;876;3;11;30
12115;876;4;16;40
12116;876;5;19;30
12117;876;6;23;27
12118;876;7;28;20
12119;876;8;32;40
12120;876;9;36;32
12121;877;1;1;12
12122;877;10;40;32
12123;877;11;44;24
12124;877;2;7;36
12125;877;3;9;10
12126;877;4;16;40
12127;877;5;20;40
12128;877;6;24;36
12129;877;7;27;15
12130;877;8;32;40
12131;877;9;36;32
12132;878;1;2;24
12133;878;10;38;16
12134;878;11;42;12
12135;878;2;7;36
12136;878;3;11;30
12137;878;4;14;20
12138;878;5;18;20
12139;878;6;21;9
12140;878;7;26;10
12141;878;8;30;20
12142;878;9;33;8
12143;879;1;3;36
12144;879;10;39;24
12145;879;11;44;24
12146;879;2;8;48
12147;879;3;12;40
12148;879;4;16;40
12149;879;5;20;40
12150;879;6;21;9
12151;879;7;27;15
12152;879;8;31;30
12153;879;9;33;8
12154;880;1;2;24
12155;880;10;38;16
12156;880;11;43;18
12157;880;2;6;24
12158;880;3;10;20
12159;880;4;15;30
12160;880;5;18;20
12161;880;6;21;9
12162;880;7;25;5
12163;880;8;31;30
12164;880;9;33;8
12165;881;1;3;36
12166;881;10;40;32
12167;881;11;44;24
12168;881;2;8;48
12169;881;3;12;40
12170;881;4;16;40
12171;881;5;19;30
12172;881;6;24;36
12173;881;7;28;20
12174;881;8;32;40
12175;881;9;36;32
12176;882;1;4;48
12177;882;10;40;32
12178;882;11;44;24
12179;882;2;8;48
12180;882;3;12;40
12181;882;4;16;40
12182;882;5;17;10
12183;882;6;22;18
12184;882;7;28;20
12185;882;8;32;40
12186;882;9;36;32
12187;883;1;3;36
12188;883;10;40;32
12189;883;11;44;24
12190;883;2;7;36
12191;883;3;11;30
12192;883;4;15;30
12193;883;5;19;30
12194;883;6;23;27
12195;883;7;27;15
12196;883;8;31;30
12197;883;9;36;32
12198;884;1;3;36
12199;884;10;40;32
12200;884;11;44;24
12201;884;2;8;48
12202;884;3;11;30
12203;884;4;15;30
12204;884;5;19;30
12205;884;6;23;27
12206;884;7;28;20
12207;884;8;31;30
12208;884;9;36;32
12209;885;1;3;36
12210;885;10;40;32
12211;885;11;44;24
12212;885;2;8;48
12213;885;3;11;30
12214;885;4;15;30
12215;885;5;19;30
12216;885;6;24;36
12217;885;7;28;20
12218;885;8;31;30
12219;885;9;36;32
12220;886;1;3;36
12221;886;10;40;32
12222;886;11;44;24
12223;886;2;8;48
12224;886;3;11;30
12225;886;4;15;30
12226;886;5;19;30
12227;886;6;24;36
12228;886;7;28;20
12229;886;8;32;40
12230;886;9;36;32
12231;887;1;3;36
12232;887;10;37;8
12233;887;11;44;24
12234;887;2;6;24
12235;887;3;11;30
12236;887;4;16;40
12237;887;5;20;40
12238;887;6;24;36
12239;887;7;27;15
12240;887;8;32;40
12241;887;9;33;8
12242;888;1;3;36
12243;888;10;39;24
12244;888;11;44;24
12245;888;2;7;36
12246;888;3;12;40
12247;888;4;16;40
12248;888;5;19;30
12249;888;6;24;36
12250;888;7;27;15
12251;888;8;31;30
12252;888;9;34;16
12253;889;1;3;36
12254;889;10;39;24
12255;889;11;44;24
12256;889;2;7;36
12257;889;3;11;30
12258;889;4;16;40
12259;889;5;19;30
12260;889;6;24;36
12261;889;7;26;10
12262;889;8;31;30
12263;889;9;36;32
12264;890;1;2;24
12265;890;10;38;16
12266;890;11;42;12
12267;890;2;8;48
12268;890;3;11;30
12269;890;4;14;20
12270;890;5;18;20
12271;890;6;21;9
12272;890;7;26;10
12273;890;8;30;20
12274;890;9;33;8
12275;891;1;2;24
12276;891;10;38;16
12277;891;11;43;18
12278;891;2;6;24
12279;891;3;11;30
12280;891;4;15;30
12281;891;5;18;20
12282;891;6;21;9
12283;891;7;25;5
12284;891;8;30;20
12285;891;9;34;16
12286;892;1;3;36
12287;892;10;40;32
12288;892;11;44;24
12289;892;2;8;48
12290;892;3;12;40
